Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Quarter,DayOfWeek,Week,Daily_Return,Cumulative_Return,Price_Change,Up_Down,SMA_20,SMA_50,EMA_20,BB_Mid,BB_Upper,BB_Lower,RSI,MACD,MACD_Signal,MACD_Hist,Volume_MA
2025-08-08,3207.0,3214.89990234375,3135.60009765625,3144.199951171875,1721037,0.0,0.0,2025,August,Q3,Friday,32,-2.0834027109028708,112.50791809853476,-62.800048828125,Down,3203.014990234375,3137.267919921875,3191.9495290351497,3203.014990234375,3293.2604463158673,3112.769534152883,33.03542421945333,14.297320118598691,24.07512516518415,-9.77780504658546,2402220.15
2025-08-11,3150.89990234375,3230.0,3130.300048828125,3186.199951171875,2046761,0.0,0.0,2025,August,Q3,Monday,33,1.3357929092373988,114.0107908908256,35.300048828125,Up,3207.7199829101564,3140.95625,3191.4019501910284,3207.7199829101564,3282.0209982073447,3133.418967612968,39.358516304578515,12.33113154853163,21.726326441853647,-9.395194893322017,2356616.05
2025-08-12,3186.10009765625,3253.0,3185.10009765625,3236.5,3315978,0.0,0.0,2025,August,Q3,Tuesday,33,1.5786846274234767,115.81066172022298,50.39990234375,Up,3213.1149780273436,3145.241865234375,3195.6970025537876,3213.1149780273436,3278.3421242121667,3147.8878318425204,45.66209446791712,14.662684210141379,20.313597995511195,-5.650913785369816,2381078.95
2025-08-13,3255.0,3300.0,3238.699951171875,3282.199951171875,2436029,0.0,0.0,2025,August,Q3,Wednesday,33,1.412017647825592,117.44592870177613,27.199951171875,Up,3217.3999755859377,3150.304580078125,3203.935378612653,3217.3999755859377,3288.9816694898304,3145.818281682045,52.596934459440554,19.96788329251922,20.2444550549128,-0.2765717623935835,2358239.8
2025-08-14,3273.199951171875,3313.5,3262.0,3265.39990234375,1508721,0.0,0.0,2025,August,Q3,Thursday,33,-0.5118533019941918,116.84477783765834,-7.800048828125,Down,3220.919970703125,3155.26541015625,3209.7891427775194,3220.919970703125,3294.752122500249,3147.087818906001,52.303589294277145,22.556649239232684,20.70689389177678,1.849755347455904,2270316.85
2025-08-18,3350.0,3432.0,3335.300048828125,3383.10009765625,5787481,0.0,0.0,2025,August,Q3,Monday,34,3.6044649608772295,121.05640691343157,33.10009765625,Up,3230.45498046875,3161.2925927734377,3226.294948004065,3230.45498046875,3332.6043113936425,3128.3056495438573,67.55825360632875,33.717018205441036,23.30891875450963,10.408099450931406,2457671.85
2025-08-19,3400.0,3403.89990234375,3338.10009765625,3354.0,2596242,0.0,0.0,2025,August,Q3,Tuesday,34,-0.8601607051594518,120.01512727008432,-46.0,Down,3235.8199829101563,3167.116728515625,3238.45733390844,3235.8199829101563,3351.8849514169738,3119.755014403339,65.09176480906322,39.75528218980162,26.59819144156803,13.157090748233589,2465657.2
2025-08-20,3354.10009765625,3404.199951171875,3335.0,3395.60009765625,2957816,0.0,0.0,2025,August,Q3,Wednesday,34,1.240312989154746,121.50369048256577,41.5,Up,3242.739990234375,3174.1676904296874,3253.4233114082317,3242.739990234375,3378.9306208278485,3106.5493596409015,67.1504772020414,47.35159045565615,30.748871244385654,16.602719211270497,2520844.4
2025-08-21,3410.0,3410.0,3370.0,3375.10009765625,1964795,0.0,0.0,2025,August,Q3,Thursday,34,-0.603722447002808,120.77014542918572,-34.89990234375,Down,3248.0549926757812,3180.5467578125,3265.011576765186,3248.0549926757812,3396.292038763355,3099.8179465882076,65.38460194631007,51.12816712599033,34.824730420706594,16.303436705283737,2511094.15
2025-08-22,3380.0,3420.0,3375.39990234375,3403.0,2509867,0.0,0.0,2025,August,Q3,Friday,34,0.8266392562141789,121.76847886109033,23.0,Up,3255.1599975585937,3188.7040234375,3278.153331358978,3255.1599975585937,3418.809748974799,3091.5102461423885,72.43599685148249,55.72999955181058,39.00578424692739,16.724215304883188,2563117.2
2025-08-25,3428.0,3429.0,3381.800048828125,3398.89990234375,1859862,0.0,0.0,2025,August,Q3,Monday,35,-0.12048479742139406,121.62176635601143,-29.10009765625,Down,3262.7849975585937,3197.041181640625,3289.653004786099,3262.7849975585937,3438.483605447968,3087.0863896692194,69.62272766945044,58.37325078975482,42.87927755549288,15.493973234261944,2582317.5
2025-08-26,3395.0,3414.0,3318.10009765625,3330.800048828125,3122442,0.0,0.0,2025,August,Q3,Tuesday,35,-2.0035851443776287,119.18497071297271,-64.199951171875,Down,3268.834997558594,3203.6671435546873,3293.5717708853394,3268.834997558594,3445.1833945190488,3092.486600598139,60.54409808681399,54.34648494598878,45.17271903359206,9.173765912396718,2641463.6
2025-08-28,3375.0,3375.0,3287.300048828125,3295.300048828125,2936428,0.0,0.0,2025,August,Q3,Thursday,35,-1.0658099999875437,117.91468537663164,-79.699951171875,Down,3273.6300048828125,3209.90849609375,3293.7363687846523,3273.6300048828125,3447.2226441042762,3100.0373656613488,55.81874434016069,47.74036942798466,45.686249112470584,2.0541203155140764,2697051.35
2025-08-29,3271.0,3280.0,3187.0,3199.5,3017625,0.0,0.0,2025,August,Q3,Friday,35,-2.907172257718793,114.4867023555858,-71.5,Down,3273.160009765625,3213.56125,3284.7614765194476,3273.160009765625,3447.5396768579863,3098.780342673264,49.12386033986415,34.378418965447054,43.42468308306589,-9.046264117618833,2737949.9
2025-09-01,3191.10009765625,3324.89990234375,3191.10009765625,3315.39990234375,3525726,0.0,0.0,2025,September,Q3,Monday,36,3.6224379541725193,118.63391211419507,124.2998046875,Up,3278.775,3218.4665625,3287.679421836048,3278.775,3450.8732151263744,3106.676784873626,62.0393735855043,32.76345375908113,41.29243721826894,-8.528983459187806,2690943.25
2025-09-02,3325.0,3330.0,3223.0,3234.5,3073407,0.0,0.0,2025,September,Q3,Tuesday,36,-2.440125014377892,115.73909634916151,-90.5,Down,3282.5349975585937,3219.976162109375,3282.614714994519,3282.5349975585937,3446.7478179893496,3118.3221771278377,53.22043201715332,24.671241473006376,37.96819806921643,-13.296956596210052,2655540.75
2025-09-03,3269.0,3293.699951171875,3232.800048828125,3286.0,2672659,0.0,0.0,2025,September,Q3,Wednesday,36,1.5922089967537412,117.58190465399434,17.0,Up,3286.825,3223.4958837890626,3282.937123090279,3286.825,3446.3985457102904,3127.2514542897093,53.295166659840746,22.158297471403785,34.8062179496539,-12.647920478250114,2654973.1
2025-09-04,3527.0,3550.0,3463.39990234375,3481.5,7600320,0.0,0.0,2025,September,Q3,Thursday,36,5.949482653682292,124.57741967525297,-45.5,Down,3300.290002441406,3230.6260107421876,3301.847873272157,3300.290002441406,3477.790772033564,3122.7892328492485,61.0611619726039,35.5323920858591,34.95145277689494,0.5809393089641617,2944706.9
2025-09-05,3511.0,3577.800048828125,3481.5,3561.300048828125,3700943,0.0,0.0,2025,September,Q3,Friday,36,2.2921168699734373,127.43287972780706,50.300048828125,Up,3316.9800048828124,3238.0545654296875,3326.5576042774874,3316.9800048828124,3525.691703017663,3108.268306747962,65.34910786991833,51.97155965799311,38.35547415311457,13.61608550487854,3036438.0
2025-09-08,3561.300048828125,3561.300048828125,3561.300048828125,3561.300048828125,0,0.0,0.0,2025,September,Q3,Monday,37,0.0,127.43287972780706,0.0,Down,3334.4900024414064,3245.47716796875,3348.9140275680243,3334.4900024414064,3563.5670753304344,3105.4129295523785,60.529423390127334,64.25898086512916,43.53617549551749,20.72280536961167,2917706.95
2025-09-09,3702.199951171875,3723.800048828125,3673.10009765625,3696.300048828125,2879258,0.0,0.0,2025,September,Q3,Tuesday,37,3.7907505166385302,132.26354227445626,-5.89990234375,Down,3362.095007324219,3255.8477783203125,3381.9984105451767,3362.095007324219,3625.161110863461,3099.0289037849766,67.97605826553715,83.92281251328313,51.61350289907062,32.309309614212516,2975618.0
2025-09-10,3702.0,3708.89990234375,3591.39990234375,3604.39990234375,2298202,0.0,0.0,2025,September,Q3,Wednesday,37,-2.486273983994103,128.97510823257744,-97.60009765625,Down,3383.0050048828125,3264.7791796875,3403.1795050021838,3383.0050048828125,3653.5778715593265,3112.4321382062985,60.41499526283358,91.04149727575259,59.49910177440702,31.542395501345567,2988190.05
2025-09-11,3620.0,3647.89990234375,3580.0,3595.699951171875,1949934,0.0,0.0,2025,September,Q3,Thursday,37,-0.241370308722344,128.66380061566147,-24.300048828125,Down,3400.9650024414063,3273.677451171875,3421.5147855897735,3400.9650024414063,3678.1957273040794,3123.7342775787333,61.13466011188672,94.887291257985,66.57673967112262,28.310551586862374,2919887.85
2025-09-12,3594.89990234375,3641.0,3582.0,3589.89990234375,2839264,0.0,0.0,2025,September,Q3,Friday,37,-0.1613051396636922,128.45625929238176,-5.0,Down,3416.35,3282.675986328125,3437.551463375866,3416.35,3699.909128276696,3132.790871723304,59.64893662074084,96.35635910098881,72.53266355709587,23.82369554389294,2940049.6
2025-09-15,3590.0,3603.39990234375,3526.60009765625,3530.300048828125,2550444,0.0,0.0,2025,September,Q3,Monday,38,-1.6602093411215657,126.3236164763543,-59.699951171875,Down,3429.595007324219,3290.299990234375,3446.384661990367,3429.595007324219,3708.169396369989,3151.0206182784486,56.41602430725677,91.65485574482,76.3571019946407,15.297753750179297,2992135.75
2025-09-16,3545.0,3619.89990234375,3528.89990234375,3608.0,2465043,0.0,0.0,2025,September,Q3,Tuesday,38,2.200944681675643,129.10392939489097,63.0,Up,3440.8400024414063,3299.209990234375,3461.7765989436657,3440.8400024414063,3729.4866066538257,3152.193398228987,63.40944226283622,93.12512864193377,79.71070732409932,13.414421317834453,2826013.85
2025-09-17,3608.0,3644.89990234375,3593.10009765625,3633.199951171875,2237804,0.0,0.0,2025,September,Q3,Wednesday,38,0.6984465402404272,130.00565132306403,25.199951171875,Up,3454.8,3308.669990234375,3478.1026324892096,3454.8,3752.623200220608,3156.9767997793924,66.5103081616897,95.22604933979983,82.81377572723942,12.412273612560412,2808091.95
2025-09-18,3636.10009765625,3650.0,3603.300048828125,3642.199951171875,2480472,0.0,0.0,2025,September,Q3,Thursday,38,0.24771551582503104,130.32769549284063,6.099853515625,Up,3467.129992675781,3318.3559912109376,3493.730948554225,3467.129992675781,3774.886618043713,3159.373367307849,73.63588182495752,96.5048214040562,85.55198486260278,10.952836541453422,2784224.75
2025-09-19,3601.0,3636.699951171875,3584.5,3592.10009765625,4018342,0.0,0.0,2025,September,Q3,Friday,38,-1.3755382512567804,128.53498818935515,-8.89990234375,Down,3477.9799926757814,3326.6719921875,3503.0994389448942,3477.9799926757814,3787.37183849639,3168.588146855173,65.88953074625124,92.41036879327703,86.92366164873764,5.486707144539395,2886902.1
2025-09-22,3600.0,3616.60009765625,3569.300048828125,3584.800048828125,1664133,0.0,0.0,2025,September,Q3,Monday,39,-0.20322509478196693,128.27377283777935,-15.199951171875,Down,3487.0699951171873,3335.1199951171875,3510.880449409964,3487.0699951171873,3797.865817396018,3176.2741728383567,71.97341068895695,87.56701463280751,87.05233224555161,0.5146823872559025,2844615.4
2025-09-23,3610.0,3679.199951171875,3606.800048828125,3614.60009765625,2523224,0.0,0.0,2025,September,Q3,Tuesday,39,0.8312890097696535,129.3400986137967,4.60009765625,Up,3497.8550048828124,3345.947998046875,3520.7585111477056,3497.8550048828124,3810.731418360094,3184.978591405531,71.18907267482317,85.15166111294184,86.67219801902966,-1.5205369060878269,2877783.5
2025-09-24,3614.5,3626.300048828125,3568.0,3574.89990234375,1320014,0.0,0.0,2025,September,Q3,Wednesday,39,-1.0983288397032331,127.91951900942075,-39.60009765625,Down,3510.0599975585938,3355.603994140625,3525.9148341187574,3510.0599975585938,3814.4263484833496,3205.693646633838,57.53711165452137,79.12193367372583,85.1621451499689,-6.0402114762430585,2787662.1
2025-09-25,3579.89990234375,3584.10009765625,3521.800048828125,3530.0,2106344,0.0,0.0,2025,September,Q3,Thursday,39,-1.255976490819033,126.31287992349365,-49.89990234375,Down,3521.7949951171877,3363.6319921875,3526.3038975360187,3521.7949951171877,3808.906278785931,3234.6837114484442,47.32340931742919,69.91435519479683,82.11258715893447,-12.198231964137648,2746157.9
2025-09-26,3510.0,3547.5,3391.60009765625,3396.5,3046760,0.0,0.0,2025,September,Q3,Friday,39,-3.7818696883852643,121.53589140514056,-113.5,Down,3531.6449951171876,3367.6319921875,3513.941621580207,3531.6449951171876,3783.559995682193,3279.7299945521822,38.526868558037116,51.25412299398522,75.94089432594464,-24.68677133195942,2747614.65
2025-09-29,3419.0,3458.0,3405.0,3418.10009765625,3175716,0.0,0.0,2025,September,Q3,Monday,40,0.6359516459958803,122.30880090700731,-0.89990234375,Down,3536.7800048828126,3372.093994140625,3504.813857396973,3536.7800048828126,3773.886990620154,3299.6730191454712,27.000667269213864,37.77327509420138,68.30737047959599,-30.534095385394608,2730114.15
2025-09-30,3420.0,3454.0,3393.10009765625,3427.0,2611078,0.0,0.0,2025,September,Q3,Tuesday,40,0.26037570841921376,122.62726331382798,7.0,Up,3546.4050048828126,3376.78599609375,3497.4030138353564,3546.4050048828126,3744.2190155493945,3348.5909942162307,33.001152860722826,27.49085627029217,60.144067637735226,-32.653211367443056,2706997.7
2025-10-01,3419.199951171875,3501.0,3415.5,3463.39990234375,2364844,0.0,0.0,2025,October,Q4,Wednesday,40,1.0621506374015155,123.92974957274386,44.199951171875,Up,3555.275,3381.1199951171875,3494.1646222647273,3555.275,3716.438442758172,3394.111557241828,37.96177364799571,22.025239928323117,52.520302095852806,-30.49506216752969,2691606.95
2025-10-03,3462.10009765625,3492.39990234375,3404.199951171875,3462.0,2357702,0.0,0.0,2025,October,Q4,Friday,40,-0.04041988748693104,123.87965730740372,-0.10009765625,Down,3554.3,3385.21599609375,3491.101324906182,3554.3,3717.564928446418,3391.0350715535824,38.26820821882468,17.380388875958488,45.492319451873946,-28.11193057591546,2429476.05
2025-10-06,3462.0,3480.0,3425.10009765625,3472.0,1156082,0.0,0.0,2025,October,Q4,Monday,41,0.2888503755054783,124.23748416271106,10.0,Up,3549.834997558594,3389.2799951171874,3489.282151105593,3549.834997558594,3717.1285557875412,3382.5414393296464,44.11704565555116,14.340914246602097,39.26203841081958,-24.92112416421748,2302233.0
2025-10-07,3468.10009765625,3521.39990234375,3465.10009765625,3492.800048828125,1508939,0.0,0.0,2025,October,Q4,Tuesday,41,0.5990797473538256,124.98176576895177,24.699951171875,Up,3546.4099975585937,3393.917998046875,3489.6171889839293,3546.4099975585937,3715.5102885380566,3377.3097065791308,36.867306241841796,13.455393412209105,34.10070941109748,-20.64531599888838,2377679.95
2025-10-08,3500.0,3509.699951171875,3422.60009765625,3426.5,1444911,0.0,0.0,2025,October,Q4,Wednesday,41,-1.8981919348738385,122.60937197106261,-73.5,Down,3532.9199951171877,3397.52,3483.606028128317,3532.9199951171877,3694.554795742026,3371.2851944923495,28.45528744927732,7.319378682025672,28.744443265283124,-21.425064583257452,2305962.6
2025-10-09,3450.0,3475.0,3424.0,3442.89990234375,1997853,0.0,0.0,2025,October,Q4,Thursday,41,0.4786196510652374,123.19620451936379,-7.10009765625,Down,3524.8449951171874,3402.1819970703127,3479.7292542440723,3524.8449951171874,3687.576753178191,3362.1132370561836,29.542177297972444,3.7368023290237034,23.74291507803124,-20.006112749007535,2290945.15
2025-10-10,3425.0,3473.89990234375,3395.699951171875,3454.89990234375,1416272,0.0,0.0,2025,October,Q4,Friday,41,0.348543389014333,123.62559674573261,29.89990234375,Up,3517.8049926757812,3407.2919970703124,3477.364554063089,3517.8049926757812,3679.8110859047856,3355.798899446777,34.72158181375279,1.844620829332598,19.36325622829151,-17.518635398958914,2264262.05
2025-10-13,3432.0,3470.0,3432.0,3459.699951171875,1090517,0.0,0.0,2025,October,Q4,Monday,42,0.1389345267244657,123.7973553834816,27.699951171875,Up,3511.2949951171877,3412.307998046875,3475.6822109305926,3511.2949951171877,3671.557474647471,3351.0325155869045,35.991030497620386,0.7240310044189755,15.635411183517006,-14.91138017909803,2176824.7
2025-10-14,3469.89990234375,3487.10009765625,3428.0,3459.800048828125,1518505,0.0,0.0,2025,October,Q4,Tuesday,42,0.002893246745760969,123.80093714643756,-10.099853515625,Down,3507.7699951171876,3417.4419970703125,3474.169624063691,3507.7699951171876,3669.368145879426,3346.1718443549494,31.429938736408403,-0.1541900539687049,12.477490936019866,-12.63168098998857,2125227.75
2025-10-15,3461.0,3500.0,3460.0,3497.199951171875,1319445,0.0,0.0,2025,October,Q4,Wednesday,42,1.0809845024546405,125.13920609088416,36.199951171875,Up,3502.2299926757814,3424.1999951171874,3476.362988550185,3502.2299926757814,3656.8045602547804,3347.6554250967824,40.627262130615605,2.142970159091419,10.410586780634176,-8.267616621542757,2067947.85
2025-10-16,3503.0,3573.199951171875,3498.300048828125,3560.800048828125,2125552,0.0,0.0,2025,October,Q4,Thursday,42,1.8186005531350302,127.41498838504177,57.800048828125,Up,3498.609997558594,3431.4119970703123,3484.40461333856,3498.609997558594,3643.348160155649,3353.8718349615388,53.55494601797691,8.991830308180397,10.12683548614342,-1.1350051779630235,2062335.25
2025-10-17,3561.0,3656.0,3560.10009765625,3647.199951171875,3339579,0.0,0.0,2025,October,Q4,Friday,42,2.4264182531727574,130.50660892049436,86.199951171875,Up,3498.859997558594,3440.1119970703126,3499.9089312274473,3498.859997558594,3644.6558491839314,3353.0641459332564,82.46568845975094,21.14757528080645,12.330983445076027,8.816591835730422,2105290.6
2025-10-20,3674.0,3676.0,3593.0,3599.10009765625,2827250,0.0,0.0,2025,October,Q4,Monday,43,-1.318815917952898,128.78546698807037,-74.89990234375,Down,3499.209997558594,3447.5439990234377,3509.3557089825713,3499.209997558594,3645.9786702301185,3352.441324887069,71.93409735338531,26.59328373639528,15.18344350333988,11.409840233055398,2045736.0
2025-10-21,3608.199951171875,3628.10009765625,3604.300048828125,3621.199951171875,286950,0.0,0.0,2025,October,Q4,Tuesday,43,0.614038312799825,129.57625909669528,13.0,Up,3501.029992675781,3455.74599609375,3520.0075415720285,3501.029992675781,3653.075415134842,3348.9845702167204,72.80415119762625,32.319758348300184,18.61070647233194,13.709051875968242,1976876.85
2025-10-23,3632.10009765625,3650.0,3600.0,3623.60009765625,3724956,0.0,0.0,2025,October,Q4,Thursday,43,0.06628041855567535,129.66214278357336,-8.5,Down,3501.4799926757814,3465.3339990234376,3529.8734992943355,3501.4799926757814,3654.986935238295,3347.973050113268,70.44413925120202,36.62946087377895,22.214457352621345,14.415003521157608,2036963.45
2025-10-24,3630.0,3655.300048828125,3615.10009765625,3625.0,1654500,0.0,0.0,2025,October,Q4,Friday,43,0.03863291494707877,129.7122350489135,-5.0,Down,3503.984997558594,3474.11,3538.9331660282087,3503.984997558594,3664.032371995826,3343.937623121362,70.8014396701919,39.700251804368236,25.711616242970724,13.988635561397512,2053687.75
2025-10-27,3626.800048828125,3635.300048828125,3593.0,3611.60009765625,1440893,0.0,0.0,2025,October,Q4,Monday,44,-0.3696524784482791,129.23275055720453,-15.199951171875,Down,3508.0650024414062,3481.612001953125,3545.8538261832605,3508.0650024414062,3674.9203261110742,3341.2096787717383,67.66196876826268,40.58477953391048,28.686248901158677,11.8985306327518,2020415.2
2025-10-28,3605.0,3624.89990234375,3562.0,3579.10009765625,2851093,0.0,0.0,2025,October,Q4,Tuesday,44,-0.8998781460076599,128.06981327745567,-25.89990234375,Down,3517.1950073242188,3487.5500048828126,3549.0201377521166,3517.1950073242188,3678.2281295297857,3356.1618851186518,60.60458605559259,38.22268838715445,30.59353679835783,7.629151588796617,2010631.85
2025-10-29,3580.0,3583.5,3522.10009765625,3534.699951171875,2526473,0.0,0.0,2025,October,Q4,Wednesday,44,-1.2405393890338567,126.48105679828672,-45.300048828125,Down,3523.025,3492.936005859375,3547.6563104587603,3523.025,3677.251259808906,3368.798740191094,64.05195062141755,32.39456895561898,30.953743229810065,1.4408257258089137,1978169.7
2025-10-30,3540.0,3550.0,3496.0,3502.10009765625,2103351,0.0,0.0,2025,October,Q4,Thursday,44,-0.9222806452020671,125.31454649158908,-37.89990234375,Down,3526.7800048828126,3495.316005859375,3543.3176235251876,3526.7800048828126,3674.689871426245,3378.87013833938,57.37789612940679,24.85865152561246,29.734724888970547,-4.876073363358088,1952783.35
2025-10-31,3516.10009765625,3526.699951171875,3483.699951171875,3487.199951171875,1915577,0.0,0.0,2025,October,Q4,Friday,44,-0.4254631812022347,124.78137923557682,-28.900146484375,Down,3527.970007324219,3497.9800048828124,3537.9730833010626,3527.970007324219,3674.1051517603078,3381.83486288813,53.996543001329755,17.48253756288659,27.28428742375376,-9.801749860867169,1930320.0
2025-11-03,3511.0,3590.0,3511.0,3548.89990234375,1776510,0.0,0.0,2025,November,Q4,Monday,45,1.7693264520475926,126.9891691856217,37.89990234375,Up,3532.3150024414062,3501.0460009765625,3539.0137327336993,3532.3150024414062,3675.3254702767117,3389.304534606101,59.67462021813791,16.426233126451734,25.11267656429336,-8.686443437841625,1901260.4
2025-11-04,3548.60009765625,3632.800048828125,3537.199951171875,3581.199951171875,3494428,0.0,0.0,2025,November,Q4,Tuesday,45,0.9101425714146849,128.14495167546588,32.599853515625,Up,3537.775,3505.167998046875,3543.0314678230498,3537.775,3679.4213931588447,3396.1286068411555,62.307377783585935,17.98809271238315,23.68775979391132,-5.699667081528169,2018177.7
2025-11-06,3625.0,3674.699951171875,3586.300048828125,3618.5,4535984,0.0,0.0,2025,November,Q4,Thursday,45,1.0415516959872528,129.47964759296374,-6.5,Down,3544.0599975585938,3509.477998046875,3550.2189470779977,3544.0599975585938,3688.432566615679,3399.6874285015083,62.29974496679518,21.98228183622723,23.3466642023745,-1.3643823661472716,2169529.95
2025-11-07,3615.60009765625,3718.0,3566.800048828125,3690.199951171875,2595934,0.0,0.0,2025,November,Q4,Friday,45,1.9814826909458239,132.04526439831596,74.599853515625,Up,3557.2449951171875,3515.3039990234374,3563.5504712774145,3557.2449951171875,3704.5477507353826,3409.9422394989924,62.909016159468926,30.580776179602253,24.793486597820053,5.7872895817822005,2227081.1
2025-11-10,3690.199951171875,3715.800048828125,3645.10009765625,3663.89990234375,1620889,0.0,0.0,2025,November,Q4,Monday,46,-0.7126998313403909,131.1041780216562,-26.300048828125,Down,3568.2949951171877,3521.96599609375,3573.107559950399,3568.2949951171877,3712.607815136776,3423.9821750975993,51.8929898795901,34.87097980502176,26.808985239260394,8.061994565761367,2208232.9
2025-11-11,3699.89990234375,3759.0,3670.0,3749.10009765625,3044040,0.0,0.0,2025,November,Q4,Tuesday,46,2.32539636953506,134.15286981768057,49.2001953125,Up,3583.0050048828125,3531.0419970703124,3589.868754017623,3583.0050048828125,3738.2153903855033,3427.7946193801217,65.6838078978592,44.63145714553548,30.37347962051541,14.257977525020067,2289621.3
2025-11-12,3761.0,3781.0,3740.0,3754.300048828125,1984901,0.0,0.0,2025,November,Q4,Wednesday,46,0.13869864864706205,134.33893803523895,-6.699951171875,Down,3597.735009765625,3542.137998046875,3605.528877332909,3597.735009765625,3759.454160622001,3436.015858909249,64.4266218431891,52.184745102435045,34.735732716899335,17.44901238553571,2334340.5
2025-11-13,3748.199951171875,3754.10009765625,3690.199951171875,3699.5,1599079,0.0,0.0,2025,November,Q4,Thursday,46,-1.4596608719441684,132.37804512095326,-48.699951171875,Down,3609.720007324219,3549.82,3614.478508063108,3609.720007324219,3763.7428383653146,3455.697176283123,57.387567985795464,53.1363514857685,38.41585647067317,14.72049501509533,2338369.2
2025-11-14,3700.0,3716.800048828125,3660.5,3698.60009765625,1847028,0.0,0.0,2025,November,Q4,Friday,46,-0.024324972124611932,132.34584419837847,-1.39990234375,Down,3619.7900146484376,3559.102001953125,3622.49008802436,3619.7900146484376,3769.100860138676,3470.479169158199,57.170700472106525,53.20458249388457,41.373601675315456,11.830980818569117,2364748.35
2025-11-17,3710.0,3754.5,3682.300048828125,3734.89990234375,2094008,0.0,0.0,2025,November,Q4,Monday,47,0.9814471348362996,133.64474869433838,24.89990234375,Up,3628.495007324219,3568.08,3633.1957846262067,3628.495007324219,3783.516325374577,3473.473689273861,61.49969989061263,55.547430723246634,44.2083674849017,11.339063238344934,2363171.15
2025-11-18,3718.5,3732.699951171875,3688.0,3694.800048828125,2613743,0.0,0.0,2025,November,Q4,Tuesday,47,-1.0736526965678839,132.20986824616023,-23.699951171875,Down,3630.8750122070314,3572.3460009765627,3639.0628574073417,3630.8750122070314,3788.5444453007703,3473.2055791132925,60.64005532118392,53.55112770827327,46.07691952957602,7.474208178697253,2326879.35
2025-11-19,3695.0,3746.5,3667.800048828125,3722.5,1626043,0.0,0.0,2025,November,Q4,Wednesday,47,0.7497009528475207,133.20104688816014,27.5,Up,3637.0450073242187,3575.57,3647.009251939976,3637.0450073242187,3799.0764886876345,3475.013525960803,67.81784969917877,53.5864860924944,47.57883284215969,6.007653250334705,2266819.0
2025-11-20,3744.800048828125,3759.0,3711.10009765625,3716.699951171875,1815617,0.0,0.0,2025,November,Q4,Thursday,47,-0.15581057966755907,132.99350556488045,-28.10009765625,Down,3641.8200073242188,3578.677998046875,3653.646461390633,3641.8200073242188,3807.4736004196716,3476.166414228766,71.45140688367299,52.54083436629344,48.571233146986444,3.9696012193069947,2343252.35
2025-11-21,3730.0,3779.0,3726.0,3749.60009765625,3184145,0.0,0.0,2025,November,Q4,Friday,47,0.8851978076412026,134.17076116044595,19.60009765625,Up,3648.120007324219,3579.7439990234375,3662.7849029397394,3648.120007324219,3820.3108861489036,3475.9291284995343,75.31842639998078,53.74734872353565,49.60645626229629,4.1408924612393605,2316211.8
2025-11-24,3745.10009765625,3749.5,3677.199951171875,3690.800048828125,4059935,0.0,0.0,2025,November,Q4,Monday,48,-1.568168532555747,132.0667375040373,-54.300048828125,Down,3651.410009765625,3581.472001953125,3665.453012071967,3651.410009765625,3824.2541062026016,3478.5659133286485,63.76869134857242,49.389515920572194,49.56306819395147,-0.17355227337927914,2436483.55
2025-11-25,3687.0,3695.800048828125,3653.0,3669.300048828125,1714176,0.0,0.0,2025,November,Q4,Tuesday,48,-0.5825295251859153,131.2974097651265,-17.699951171875,Down,3654.2950073242187,3582.94400390625,3665.8193965249343,3654.2950073242187,3826.2652606421047,3482.3247540063326,58.731426923315155,43.69731624964015,48.38991780508921,-4.692601555449059,2450147.7
2025-11-26,3681.0,3708.0,3669.300048828125,3686.39990234375,2116524,0.0,0.0,2025,November,Q4,Wednesday,48,0.466024944487331,131.90928844609772,5.39990234375,Up,3659.6599975585937,3584.87400390625,3667.779444698155,3659.6599975585937,3828.4178031882666,3490.9021919289207,57.0101104405321,40.103731417539166,46.732680527579205,-6.62894911004004,2413419.25
2025-11-27,3701.5,3717.60009765625,3665.0,3681.199951171875,1993274,0.0,0.0,2025,November,Q4,Thursday,48,-0.14105770696687392,131.72322022853936,-20.300048828125,Down,3666.984997558594,3587.892001953125,3669.057588171843,3666.984997558594,3825.299826782662,3508.670168334526,48.92292912789515,36.41641122577175,44.66942666721772,-8.253015441445967,2386759.3
2025-11-28,3692.0,3768.89990234375,3690.10009765625,3757.300048828125,2944457,0.0,0.0,2025,November,Q4,Friday,48,2.067263356124527,134.44628609183115,65.300048828125,Up,3679.7449951171875,3590.8780029296877,3677.4616320438695,3679.7449951171875,3822.474372456389,3537.015617777986,59.98718731220197,39.1831463731678,43.57217060840774,-4.389024235239937,2428814.6
2025-12-01,3790.0,3795.0,3730.0,3741.60009765625,1830158,0.0,0.0,2025,December,Q4,Monday,49,-0.4178519406979886,133.88449967620005,-48.39990234375,Down,3692.4650024414063,3593.046005859375,3683.5700573402864,3692.4650024414063,3805.11905605121,3579.8109488316027,49.058024697414965,39.651867020542795,42.78810989083475,-3.1362428702919516,2424543.65
2025-12-02,3722.800048828125,3748.0,3705.5,3716.5,2285922,0.0,0.0,2025,December,Q4,Tuesday,49,-0.6708385984908638,132.98635077497573,-6.300048828125,Down,3700.845007324219,3594.5320068359374,3686.706242355497,3700.845007324219,3791.2757875169846,3610.414227131453,45.47846041794797,37.56493817601586,41.74347554787097,-4.178537371855114,2450014.25
