9/15/2025 15:30:00,3530.3
9/16/2025 15:30:00,3608
9/17/2025 15:30:00,3633.2
9/18/2025 15:30:00,3642.2
9/19/2025 15:30:00,3592.1
9/22/2025 15:30:00,3584.8
9/23/2025 15:30:00,3614.6
9/24/2025 15:30:00,3574.9
9/25/2025 15:30:00,3530
9/26/2025 15:30:00,3396.5
9/29/2025 15:30:00,3418.1
9/30/2025 15:30:00,3427
10/1/2025 15:30:00,3463.4
10/3/2025 15:30:00,3462
10/6/2025 15:30:00,3472
10/7/2025 15:30:00,3492.8
10/8/2025 15:30:00,3426.5
10/9/2025 15:30:00,3442.9
10/10/2025 15:30:00,3454.9
10/13/2025 15:30:00,3459.7
10/14/2025 15:30:00,3459.8
10/15/2025 15:30:00,3497.2
10/16/2025 15:30:00,3560.8
10/17/2025 15:30:00,3647.2
10/20/2025 15:30:00,3599.1
10/21/2025 15:30:00,3621.2
10/23/2025 15:30:00,3623.6
10/24/2025 15:30:00,3625
10/27/2025 15:30:00,3611.6
10/28/2025 15:30:00,3579.1
10/29/2025 15:30:00,3534.7
10/30/2025 15:30:00,3502.1
10/31/2025 15:30:00,3487.2
11/3/2025 15:30:00,3548.9
11/4/2025 15:30:00,3581.2
11/6/2025 15:30:00,3618.5
11/7/2025 15:30:00,3690.2
11/10/2025 15:30:00,3663.9
11/11/2025 15:30:00,3749.1
11/12/2025 15:30:00,3754.3
11/13/2025 15:30:00,3699.5
11/14/2025 15:30:00,3698.6
11/17/2025 15:30:00,3734.9
11/18/2025 15:30:00,3694.8
11/19/2025 15:30:00,3722.5
11/20/2025 15:30:00,3716.7
11/21/2025 15:30:00,3749.6
11/24/2025 15:30:00,3690.8
11/25/2025 15:30:00,3669.3
11/26/2025 15:30:00,3686.4
11/27/2025 15:30:00,3681.2
11/28/2025 15:30:00,3757.3
12/1/2025 15:30:00,3741.6
12/2/2025 15:30:00,3716.5
12/3/2025 15:30:00,3649.4
12/4/2025 15:30:00,3671.6
12/5/2025 15:30:00,3717.1
12/8/2025 15:30:00,3681.7
12/9/2025 15:30:00,3635.9
12/10/2025 15:30:00,3630
12/11/2025 15:30:00,3665.2
12/12/2025 15:30:00,3679.6
12/15/2025 15:30:00,3608
12/16/2025 15:30:00,3621
12/17/2025 15:30:00,3612.8
12/18/2025 15:30:00,3586.6
12/19/2025 15:30:00,3603.6
12/22/2025 15:30:00,3616.7
12/23/2025 15:30:00,3625.1
12/24/2025 15:30:00,3636.7
12/26/2025 15:30:00,3623.1
12/29/2025 15:30:00,3592.1
12/30/2025 15:30:00,3660.3
12/31/2025 15:30:00,3709.2
1/1/2026 15:30:00,3761
1/2/2026 15:30:00,3802.4
1/5/2026 15:30:00,3790.3
1/6/2026 15:30:00,3785.6
1/7/2026 15:30:00,3748.8
1/8/2026 15:30:00,3724
1/9/2026 15:30:00,3677.3
1/12/2026 15:30:00,3682
1/13/2026 15:30:00,3661.5
1/14/2026 15:30:00,3649.5
1/16/2026 15:30:00,3658.2
1/19/2026 15:30:00,3657.4
1/20/2026 15:30:00,3557.5
1/21/2026 15:30:00,3553.3
1/22/2026 15:30:00,3573.7
1/23/2026 15:30:00,3543.4
1/27/2026 15:30:00,3393.5
1/28/2026 15:30:00,3449.2
1/29/2026 15:30:00,3384.4
1/30/2026 15:30:00,3431.8
2/2/2026 15:30:00,3463.2
2/3/2026 15:30:00,3530
2/4/2026 15:30:00,3574
2/5/2026 15:30:00,3572
2/6/2026 15:30:00,3578
2/9/2026 15:30:00,3609.6
2/10/2026 15:30:00,3675.8
2/11/2026 15:30:00,3674.9
2/12/2026 15:30:00,3593.1
2/13/2026 15:30:00,3533.4
2/16/2026 15:30:00,3509.7
2/17/2026 15:30:00,3489.2
2/18/2026 15:30:00,3530.5
2/19/2026 15:30:00,3431.8
2/20/2026 15:30:00,3412.8
2/23/2026 15:30:00,3447.1
2/24/2026 15:30:00,3433.2
2/25/2026 15:30:00,3491.3
2/26/2026 15:30:00,3484.6
2/27/2026 15:30:00,3397.4
3/2/2026 15:30:00,3334.3
3/4/2026 15:30:00,3264.3
3/5/2026 15:30:00,3348
3/6/2026 15:30:00,3332.5
3/9/2026 15:30:00,3187.6
3/10/2026 15:30:00,3293.7
3/11/2026 15:30:00,3168.2
3/12/2026 15:30:00,3031.2
3/13/2026 15:30:00,2931.1
3/16/2026 15:30:00,3036.1
3/17/2026 15:30:00,3128.9
3/18/2026 15:30:00,3214.6
3/19/2026 15:30:00,3045.4
3/20/2026 15:30:00,3066.1
3/23/2026 15:30:00,2955.8
3/24/2026 15:30:00,3031.3
3/25/2026 15:30:00,3128.1
3/27/2026 15:30:00,3041.3
3/30/2026 15:30:00,2954.7
4/1/2026 15:30:00,3031.5
4/2/2026 15:30:00,3011.7
4/6/2026 15:30:00,3021.6
4/7/2026 15:30:00,3006.6
4/8/2026 15:30:00,3210.1
4/9/2026 15:30:00,3166.8
4/10/2026 15:30:00,3259.8
4/13/2026 15:30:00,3220.2
4/15/2026 15:30:00,3256.5
4/16/2026 15:30:00,3222.3
4/17/2026 15:30:00,3202
4/20/2026 15:30:00,3221.6
4/21/2026 15:30:00,3247.3
